OBJECTID,LineKey,RecKey,DateModified,FormType,FormDate,Observer,Recorder,DataEntry,DataErrorChecking,SpecRichMethod,SpecRichMeasure,SpecRichNbrSubPlots,SpecRich1Container,SpecRich1Shape,SpecRich1Dim1,SpecRich1Dim2,SpecRich1Area,SpecRich2Container,SpecRich2Shape,SpecRich2Dim1,SpecRich2Dim2,SpecRich2Area,SpecRich3Container,SpecRich3Shape,SpecRich3Dim1,SpecRich3Dim2,SpecRich3Area,SpecRich4Container,SpecRich4Shape,SpecRich4Dim1,SpecRich4Dim2,SpecRich4Area,SpecRich5Container,SpecRich5Shape,SpecRich5Dim1,SpecRich5Dim2,SpecRich5Area,SpecRich6Container,SpecRich6Shape,SpecRich6Dim1,SpecRich6Dim2,SpecRich6Area,Notes,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
68928,1809171417583187,1810111110562001,10/11/2018 11:11:34,SpecRich,9/12/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18091714175663862018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{C2AA3113-880F-4D46-9FEF-07685A554265}
68929,1806041049328000,1810111111467502,6/10/2019 11:12:43,SpecRich,6/4/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060410493080402018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{448B7291-449E-4B06-8A26-11AE62790C0D}
68930,1805020708504472,1810111112295770,10/11/2018 11:13:13,SpecRich,4/30/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18050207084836382018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{BDFA1716-B918-4334-A565-3570D8F38E6F}
68931,1806041507062614,1810111113495158,10/11/2018 11:14:27,SpecRich,6/4/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060415070592242018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{5A217A68-55A8-45A4-94B8-801D23C87C51}
68932,1805020900076124,1810111114404375,10/11/2018 11:14:57,SpecRich,4/30/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18050209000554422018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{8E157885-E84B-46E3-9085-3F586593D67C}
68933,1808291158269776,181011111506208,6/10/2019 11:11:48,SpecRich,8/29/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18082911582492992018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{1F4B35A3-7D0B-4551-9EA3-1B065EBC63CE}
68934,180508134249369,1810111115427911,10/11/2018 11:16:04,SpecRich,4/8/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18050813424717492018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{A149E685-5910-4A8B-8400-D83797FBFFF7}
68935,1809051448115593,181011111615730,10/24/2018 16:18:53,SpecRich,8/29/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18090514480958052018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{729F38C1-B66B-428C-AB3C-4EA17BE2AD59}
68936,1809171404128907,1810111118549006,10/11/2018 11:19:21,SpecRich,9/10/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18091714041164662018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{E1BE0E48-C7DD-41A0-9F7B-2E1944838371}
68937,1806051204467140,1810111119394833,10/11/2018 11:20:05,SpecRich,6/5/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060512044478042018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{7A99CE4C-968C-4634-84C4-CE64D79EBD02}
68938,1807310859011095,1810111120171786,10/11/2018 11:20:33,SpecRich,7/31/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18073108585996592018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{4BCBD541-21AC-4B0B-AE54-28B6E9C8AE36}
68939,1806050848533475,181011112047997,6/10/2019 11:10:12,SpecRich,10/11/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060508485194882018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{C972B7B7-7B04-4E0D-A4BF-00858EE8C388}
68940,180822094326550,1810111121227013,10/11/2018 11:21:42,SpecRich,8/22/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18082209432538822018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{028DB32A-12B4-4BCE-8673-6D269C036442}
68941,1808221314532885,1810111121507788,10/11/2018 11:22:47,SpecRich,9/22/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18082213142884282018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{C099C58D-45EB-44B4-B892-E995E359713C}
68942,1808211333396509,1810111122555884,10/11/2018 11:23:23,SpecRich,8/21/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18082113333816032018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{368F4F3C-4F1C-49D0-8575-1F0B00A0B3F6}
68943,1808210940378495,1810111123345905,10/11/2018 11:23:57,SpecRich,8/21/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18082109403528582018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{FA350BB8-45B6-41AF-9384-C33E696CA492}
68944,1805241030582144,1810111124067471,10/11/2018 11:24:41,SpecRich,5/24/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18052410305725542018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{710352A9-06B9-4C2D-9A0B-9AB6B7536A09}
68945,1805161012359440,1810111124545733,10/11/2018 11:25:20,SpecRich,5/16/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18051610123382922018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{B93FEBB8-7383-4137-879D-268BDB161C4E}
68946,1805240816304958,1810111125285761,6/10/2019 11:06:00,SpecRich,5/23/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18052408162860102018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{031B89A6-B7B2-4CC7-9CCB-59FF0C9C920C}
68947,1806071025262285,1810111126122973,10/11/2018 11:26:28,SpecRich,6/7/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060710252429482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{9791AF78-26C8-4270-A1EE-6C165E9710DC}
68948,1805291429281178,1810111126383091,10/11/2018 11:27:13,SpecRich,4/28/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,1805291429271532018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{C3DAFF21-2FBA-49E1-99B2-E814C1C7E91C}
68949,1805180903519820,1810111127228001,6/10/2019 11:04:55,SpecRich,4/18/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18051809034952342018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{753D9A3D-0E9D-4C95-82E6-8E2681C53DB7}
68950,1805311253588058,1810111127586383,10/11/2018 11:28:35,SpecRich,5/31/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18053112535612442018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{D216A05C-122F-4C23-A0BB-F1B01A2ADABA}
68951,1805100911527313,1810111128425507,6/10/2019 11:04:19,SpecRich,5/10/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18051009115132022018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{1BC2D5DF-44D8-4DF0-AC2A-AF46995F7A68}
68952,1805090943358468,1810111129195862,6/10/2019 11:03:15,SpecRich,5/9/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18050909433220552018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{52F29B46-47B4-4157-9A07-EAE136301705}
68953,1805101138062109,1810111130072764,10/11/2018 11:30:28,SpecRich,5/10/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,1805101138052582018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{3023C95A-A627-4BE3-8598-BA1B325233A9}
68954,1805310915075744,1810111130457918,6/10/2019 11:07:46,SpecRich,5/31/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18053109150697872018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{A31A67DD-B659-4346-824C-A635AD8FE1D6}
68955,180524092740964,1810111131259621,6/10/2019 11:06:48,SpecRich,5/23/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,1805240927382552018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{9298A735-FA93-43CB-8ACF-869D5F2C6576}
68956,1806060918031722,1810111132047230,10/11/2018 11:32:23,SpecRich,5/31/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{A5E2AED8-BF95-4032-95FC-1D313F7B9035}
68957,1805091400463860,1810111132306121,6/10/2019 11:03:45,SpecRich,5/9/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18050914004470452018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{B36D0559-A2FD-4FF2-BF51-4104075BA0D6}
68958,1805221620327538,1810111133081333,6/10/2019 11:05:32,SpecRich,5/22/2018 0:00:00,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18052216203081482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{0681D3A4-AB12-45EF-9284-EECDEF2CC41B}
68959,1806260806342111,1810101506556892,6/10/2019 11:44:47,SpecRich,6/26/2018 0:00:00,Baili Foster,Baili Foster,Laura Moreno,,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{0E87F96E-257F-46F4-8830-E0D39978E138}
68960,1808091137581936,1810101528263568,10/29/2018 13:41:59,SpecRich,8/9/2018 0:00:00,Tiffany Reese,Tiffany Reese,Laura Moreno,Baili Foster,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{1A9CED11-3144-4BFA-863D-73C3FB3D4CC2}
68961,1807031546042192,181011091506927,10/24/2018 15:16:53,SpecRich,7/3/2018 0:00:00,Laura Moreno,Laura Moreno,Laura Moreno,Baili Foster,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{25045738-CFB1-42FB-8AA8-F91B44021A6C}
68962,1806130936471644,1810111001251563,10/24/2018 8:32:06,SpecRich,6/13/2018 0:00:00,Tiffany Reese,Tiffany Reese,Laura Moreno,,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{6950C234-8E98-48D1-A7A4-894158935E17}
68963,1806270851382638,1810111106494612,6/10/2019 11:47:44,SpecRich,6/27/2018 0:00:00,Baili Foster,Baili Foster,Laura Moreno,Baili Foster,4,1,1,1,2,30.000000000000000,30.000000000000000,2827.399902340000153,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,0.500000000000000,2.000000000000000,1.000000000000000,0,1,2.000000000000000,5.000000000000000,10.000000000000000,1,1,10.000000000000000,30.000000000000000,300.000000000000000,,2018-09-01,18062708513744492018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:34,DBROWNING,7/24/2019 16:37:34,{4F520D2B-FB18-4379-B19B-65DFE6AB8ECB}
